4103	229	1739519921	0	31808	12	12	旭日山
32304	231	1739512722	0	32030	12	6	万缕相思结晶路
32306	233	1739512723	0	32059	15	11	沉封之窟
32307	234	1739512723	0	32066	98	76	绝望古井
32308	235	1739519924	0	32341	11	9	冰封之谷
32310	236	1739519924	0	59714	69	111	贝勒森林　外城
32311	237	1739512724	0	59717	140	71	贝勒森林　火之领域
32312	238	1739512725	0	59717	147	86	贝勒森林　水之领域
0	246	1739516327	0	100	708	139	矿山
32314	240	1739519925	0	59717	199	108	贝勒森林　本城
32315	241	1739512725	0	59717	262	320	贝勒森林　本城
1	242	1739519925	0	11012	7	23	龟裂的地下道
5	243	1739519926	0	15502	10	6	黑暗医生的洞窟
807	249	1739519928	0	43000	418	249	诅咒者之洞窟
102	245	1739516327	0	100	708	139	谜之迷宫
105	247	1739519927	0	100	380	353	布满青苔的洞窟
307	248	1739519927	0	15564	23	5	风之洞窟
4049	257	1739519930	0	32378	74	41	迷宫地狱
924	251	1739519928	0	59715	315	213	深草绿洞
925	252	1739519929	0	59715	123	104	怨灵洞窟
3001	253	1739508229	0	32501	18	22	睿奇洞窟
4063	258	1739527131	0	32244	34	20	魔族通道
4067	259	1739512732	0	32103	23	16	海贼宝窟
4044	256	1739519930	0	32378	49	33	迷宫地狱
4090	260	1739519932	0	32121	4	4	风精灵领域
4100	261	1739519932	0	31994	17	17	通往湖心的洞窟
4101	262	1739519933	0	31802	14	12	通路
32313	268	1739512736	0	59717	183	21	贝勒森林　土之领域
8	264	1739512733	0	100	601	271	霞之洞窟
912	270	1739512740	0	59503	204	266	虫洞
4009	266	1739519934	0	32378	48	93	迷宫地狱
4014	267	1739519934	0	32378	9	89	迷宫地狱
